,actual,temperature,precipitation,air_density,cloud_cover
2012/12/2 21:00,34821.90089,19.008,0.007,1.198,0.091
2012/12/2 22:00,32114.27491,19.187,0.019,1.197,0.178
2012/12/2 23:00,29153.9294,19.48,0.022,1.196,0.23
2012/12/3 0:00,26863.24218,19.646,0.047,1.196,0.22
2012/12/3 1:00,25577.08947,19.55,0.041,1.195,0.166
2012/12/3 2:00,24873.95149,19.447,0.039,1.195,0.18
2012/12/3 3:00,24671.61458,19.434,0.058,1.195,0.203
2012/12/3 4:00,25244.85938,19.367,0.064,1.195,0.247
2012/12/3 5:00,27232.06023,19.411,0.054,1.195,0.292
2012/12/3 6:00,30790.13626,19.367,0.017,1.196,0.376
2012/12/3 7:00,31991.29466,19.672,0.016,1.196,0.535
2012/12/3 8:00,32229.59827,20.982,0.028,1.195,0.683
2012/12/3 9:00,33307.22877,22.655,0.033,1.189,0.7
2012/12/3 10:00,34522.16799,24.727,0.037,1.183,0.618
2012/12/3 11:00,35517.34447,26.17,0.032,1.179,0.698
2012/12/3 12:00,36405.77143,26.798,0.029,1.176,0.849
2012/12/3 13:00,37351.505,26.794,0.025,1.174,0.917
2012/12/3 14:00,37903.12549,26.506,0.027,1.173,0.885
2012/12/3 15:00,38035.28123,26.156,0.014,1.173,0.582
2012/12/3 16:00,37819.79288,25.139,0.003,1.174,0.239
2012/12/3 17:00,38284.99625,22.252,0.001,1.179,0.048
2012/12/3 18:00,39750.112,21.276,0,1.184,0.008
2012/12/3 19:00,38998.02267,20.532,0,1.189,0.024
2012/12/3 20:00,37838.06699,19.816,0,1.192,0.008
2012/12/3 21:00,35951.84242,19.355,0.001,1.192,0.072
2012/12/3 22:00,32925.96761,19.257,0.004,1.193,0.2
2012/12/3 23:00,29694.66849,19.401,0.009,1.192,0.134
2012/12/4 0:00,27337.66651,19.406,0.013,1.192,0.134
2012/12/4 1:00,25993.77085,19.275,0.021,1.192,0.173
2012/12/4 2:00,25290.64863,19.181,0.044,1.192,0.212
2012/12/4 3:00,25004.96366,19.268,0.115,1.192,0.218
2012/12/4 4:00,25423.47311,19.184,0.167,1.192,0.237
2012/12/4 5:00,27356.49348,19.036,0.156,1.193,0.253
2012/12/4 6:00,30975.03376,18.792,0.245,1.194,0.266
2012/12/4 7:00,32041.26352,19.141,0.259,1.195,0.23
2012/12/4 8:00,32144.58252,21.254,0.306,1.195,0.194
2012/12/4 9:00,33073.49641,22.859,0.327,1.19,0.197
2012/12/4 10:00,34070.98143,24.517,0.374,1.186,0.264
2012/12/4 11:00,34778.89982,25.747,0.467,1.182,0.361
2012/12/4 12:00,35231.49306,26.006,0.58,1.179,0.702
2012/12/4 13:00,35401.95873,25.497,0.686,1.178,0.844
2012/12/4 14:00,35303.16112,25.147,0.686,1.178,0.847
2012/12/4 15:00,35290.24518,24.425,0.749,1.18,0.81
2012/12/4 16:00,35118.07868,22.888,0.822,1.184,0.829
2012/12/4 17:00,35859.29545,21.018,1.094,1.191,0.889
2012/12/4 18:00,37142.46357,19.989,1.269,1.197,0.962
2012/12/4 19:00,36517.03897,19.428,1.064,1.201,0.952
2012/12/4 20:00,35637.2854,18.805,0.682,1.203,0.741
2012/12/4 21:00,33829.85789,18.384,0.308,1.204,0.5
2012/12/4 22:00,30988.19323,17.863,0.251,1.206,0.399
2012/12/4 23:00,28105.5401,17.532,0.213,1.209,0.264
2012/12/5 0:00,26186.1544,16.889,0.178,1.211,0.227
2012/12/5 1:00,25236.63617,16.147,0.165,1.215,0.195
2012/12/5 2:00,24726.95843,15.403,0.112,1.22,0.146
2012/12/5 3:00,24653.17441,14.617,0.103,1.224,0.125
2012/12/5 4:00,25447.15246,13.908,0.095,1.227,0.103
2012/12/5 5:00,27709.06075,13.252,0.066,1.231,0.09
2012/12/5 6:00,31815.16128,12.723,0.022,1.234,0.084
2012/12/5 7:00,33023.30011,12.626,0.021,1.236,0.084
2012/12/5 8:00,32577.85681,13.838,0.017,1.234,0.078
2012/12/5 9:00,32563.68056,16.088,0.015,1.226,0.094
2012/12/5 10:00,32631.93374,18.997,0.021,1.215,0.112
2012/12/5 11:00,32446.07925,20.964,0.029,1.207,0.104
2012/12/5 12:00,32344.15069,22.105,0.038,1.202,0.059
2012/12/5 13:00,32554.67192,22.686,0.039,1.198,0.043
2012/12/5 14:00,32578.76107,22.729,0.034,1.196,0.058
2012/12/5 15:00,32477.35372,22.291,0.031,1.195,0.041
2012/12/5 16:00,32626.5152,21.064,0.025,1.196,0.192
2012/12/5 17:00,34191.14325,18.175,0.033,1.2,0.421
2012/12/5 18:00,35898.46148,17.001,0.038,1.203,0.731
2012/12/5 19:00,35481.20211,16.393,0.025,1.207,0.89
2012/12/5 20:00,34883.76212,15.811,0.012,1.21,0.941
2012/12/5 21:00,33399.96364,15.277,0.004,1.212,0.94
2012/12/5 22:00,30897.63651,14.828,0.003,1.213,0.942
2012/12/5 23:00,28123.04724,14.434,0.007,1.214,0.89
2012/12/6 0:00,26434.48282,14.053,0.02,1.215,0.527
2012/12/6 1:00,25610.21932,13.857,0.025,1.216,0.313
2012/12/6 2:00,25290.35939,13.853,0.03,1.216,0.297
2012/12/6 3:00,25227.35594,13.868,0.03,1.215,0.321
2012/12/6 4:00,25823.46938,13.804,0.029,1.215,0.359
2012/12/6 5:00,27876.68212,13.789,0.03,1.215,0.379
2012/12/6 6:00,31578.04005,13.757,0.001,1.216,0.389
2012/12/6 7:00,32541.2375,14.169,0.001,1.217,0.393
2012/12/6 8:00,32127.03783,16.217,0.001,1.216,0.353
2012/12/6 9:00,32296.23709,18.057,0.001,1.21,0.229
2012/12/6 10:00,32460.35669,19.818,0.001,1.205,0.114
2012/12/6 11:00,32385.99361,21.328,0.001,1.2,0.061
2012/12/6 12:00,32268.97487,22.41,0,1.195,0.038
2012/12/6 13:00,32572.00634,23.049,0,1.191,0.035
2012/12/6 14:00,32803.62313,23.258,0,1.188,0.027
2012/12/6 15:00,32854.67582,22.857,0,1.187,0.022
2012/12/6 16:00,32889.51692,21.453,0,1.188,0.063
2012/12/6 17:00,34105.57846,17.722,0,1.192,0.185
2012/12/6 18:00,35828.7919,16.671,0,1.197,0.391
2012/12/6 19:00,35433.57194,16.277,0,1.203,0.739
2012/12/6 20:00,34761.30328,15.623,0,1.206,0.925
2012/12/6 21:00,33315.98201,15.205,0,1.206,0.864
2012/12/6 22:00,30714.77767,14.865,0,1.205,0.577
2012/12/6 23:00,27918.44778,14.645,0,1.204,0.536
2012/12/7 0:00,26024.72728,14.483,0,1.202,0.808
2012/12/7 1:00,25097.43864,14.462,0,1.2,0.815
2012/12/7 2:00,24595.10062,14.494,0,1.199,0.838
2012/12/7 3:00,24527.98542,14.538,0,1.198,0.889
2012/12/7 4:00,25082.7411,14.557,0,1.197,0.872
2012/12/7 5:00,27165.75874,14.452,0.001,1.198,0.833
2012/12/7 6:00,30789.93008,14.471,0.013,1.198,0.826
2012/12/7 7:00,31884.09666,15.09,0.014,1.199,0.671
2012/12/7 8:00,31915.28334,18.612,0.013,1.198,0.829
2012/12/7 9:00,32523.34977,21.396,0.01,1.19,0.936
2012/12/7 10:00,33256.80859,23.667,0.01,1.183,0.814
2012/12/7 11:00,33604.73627,25.132,0.016,1.178,0.609
2012/12/7 12:00,33866.74907,26.035,0.016,1.173,0.81
2012/12/7 13:00,34315.33038,26.388,0.017,1.17,0.869
2012/12/7 14:00,34539.32037,26.245,0.021,1.168,0.917
2012/12/7 15:00,34491.98829,25.547,0.006,1.168,0.892
2012/12/7 16:00,34308.50105,23.904,0.001,1.171,0.88
2012/12/7 17:00,35352.07461,21.387,0.001,1.175,0.831
2012/12/7 18:00,36465.02871,20.527,0,1.18,0.55
2012/12/7 19:00,35501.94429,19.92,0.001,1.185,0.366
2012/12/7 20:00,34615.65757,19.122,0.002,1.187,0.391
2012/12/7 21:00,33388.07834,18.554,0.004,1.188,0.284
2012/12/7 22:00,31467.60977,18.204,0.013,1.188,0.189
2012/12/7 23:00,29031.29881,17.902,0.034,1.188,0.435
2012/12/8 0:00,27045.50848,17.793,0.071,1.188,0.843
2012/12/8 1:00,25690.67043,18.048,0.069,1.187,0.943
2012/12/8 2:00,25067.27347,18.225,0.069,1.187,0.944
2012/12/8 3:00,24702.48234,18.067,0.075,1.187,0.904
2012/12/8 4:00,24811.14748,17.888,0.089,1.187,0.767
2012/12/8 5:00,25509.17694,17.732,0.104,1.188,0.542
2012/12/8 6:00,26860.06028,17.712,0.219,1.189,0.476
2012/12/8 7:00,27995.61936,18.186,0.278,1.19,0.433
2012/12/8 8:00,29542.44,20.471,0.372,1.19,0.424
2012/12/8 9:00,31191.46003,22.187,0.327,1.185,0.276
2012/12/8 10:00,32262.68153,23.984,0.392,1.179,0.183
2012/12/8 11:00,32776.67248,25.353,0.392,1.175,0.141
2012/12/8 12:00,33017.08856,26.177,0.41,1.171,0.157
2012/12/8 13:00,33175.96668,26.514,0.373,1.168,0.186
2012/12/8 14:00,33225.28523,26.423,0.271,1.167,0.299
2012/12/8 15:00,33199.27801,25.706,0.187,1.167,0.333
2012/12/8 16:00,33009.8647,24.349,0.136,1.17,0.421
2012/12/8 17:00,34339.2453,22.209,0.081,1.174,0.476
2012/12/8 18:00,35645.5482,21.396,0.041,1.179,0.315
2012/12/8 19:00,35010.12175,20.81,0.019,1.182,0.074
2012/12/8 20:00,34197.16465,20.283,0.007,1.185,0.06
2012/12/8 21:00,33210.20104,19.875,0.003,1.186,0.091
2012/12/8 22:00,31557.66253,19.645,0.002,1.187,0.096
2012/12/8 23:00,29425.72388,19.471,0.002,1.187,0.126
2012/12/9 0:00,27623.10388,19.224,0.004,1.187,0.296
2012/12/9 1:00,26346.25687,18.979,0.005,1.187,0.359
2012/12/9 2:00,25439.62828,18.847,0.005,1.187,0.706
2012/12/9 3:00,24893.898,18.864,0.005,1.187,0.789
2012/12/9 4:00,24740.34842,18.65,0.006,1.187,0.412
2012/12/9 5:00,24950.9277,18.345,0.008,1.188,0.319
2012/12/9 6:00,25700.64063,18.157,0.012,1.188,0.593
2012/12/9 7:00,26369.67111,18.823,0.02,1.189,0.819
2012/12/9 8:00,27876.48488,20.665,0.045,1.188,0.919
2012/12/9 9:00,29638.73491,21.617,0.061,1.186,0.955
2012/12/9 10:00,30909.81349,22.905,0.124,1.181,0.918
2012/12/9 11:00,31676.74328,24.389,0.173,1.176,0.678
2012/12/9 12:00,32249.93056,25.32,0.278,1.172,0.871
2012/12/9 13:00,32636.95038,25.388,0.335,1.169,0.962
2012/12/9 14:00,32644.69491,25.124,0.359,1.168,0.96
2012/12/9 15:00,32606.26891,24.498,0.374,1.168,0.962
2012/12/9 16:00,32906.80149,23.353,0.328,1.171,0.958
2012/12/9 17:00,35037.55111,22.155,0.285,1.174,0.952
2012/12/9 18:00,37049.51167,21.609,0.319,1.177,0.95
2012/12/9 19:00,36950.14794,21.3,0.347,1.179,0.946
2012/12/9 20:00,36271.92001,21.048,0.375,1.18,0.932
2012/12/9 21:00,34954.77997,20.742,0.455,1.181,0.936
2012/12/9 22:00,32614.93626,20.543,0.599,1.182,0.951
2012/12/9 23:00,29987.50909,20.251,0.734,1.183,0.939
2012/12/10 0:00,28073.32478,19.561,0.849,1.187,0.932
2012/12/10 1:00,27122.8699,18.272,0.968,1.196,0.862
2012/12/10 2:00,26815.37226,16.31,0.867,1.207,0.593
2012/12/10 3:00,27240.75625,14.112,0.723,1.219,0.536
2012/12/10 4:00,28430.90156,11.923,0.724,1.231,0.787
2012/12/10 5:00,31574.77389,9.706,0.557,1.244,0.917
2012/12/10 6:00,36320.66175,7.922,0.195,1.255,0.943
2012/12/10 7:00,38407.97087,6.805,0.068,1.262,0.905
2012/12/10 8:00,38104.43881,6.755,0.021,1.266,0.688
2012/12/10 9:00,38044.61328,7.67,0.005,1.265,0.326
2012/12/10 10:00,37698.55405,9.105,0.002,1.261,0.124
2012/12/10 11:00,37038.05522,10.702,0,1.255,0.047
2012/12/10 12:00,36281.93669,11.97,0,1.248,0.094
2012/12/10 13:00,35514.94883,12.707,0,1.243,0.497
2012/12/10 14:00,34641.30969,12.793,0,1.241,0.676
2012/12/10 15:00,34261.07059,12.22,0,1.242,0.823
2012/12/10 16:00,34883.04642,11.065,0,1.244,0.61
2012/12/10 17:00,38253.75143,9.059,0,1.249,0.489
2012/12/10 18:00,41831.38909,7.418,0,1.254,0.785
2012/12/10 19:00,42437.88806,6.514,0,1.259,0.908
2012/12/10 20:00,42432.01701,5.824,0,1.263,0.925
2012/12/10 21:00,41399.35702,5.294,0,1.267,0.934
2012/12/10 22:00,38901.67497,4.877,0,1.271,0.948
2012/12/10 23:00,36462.05821,4.668,0,1.274,0.952
2012/12/11 0:00,35111.02909,4.404,0,1.276,0.895
2012/12/11 1:00,34674.62062,3.713,0,1.277,0.454
2012/12/11 2:00,34721.09462,2.634,0,1.28,0.027
2012/12/11 3:00,35197.12872,1.949,0,1.282,0.161
2012/12/11 4:00,36576.67658,1.567,0,1.284,0.558
2012/12/11 5:00,39552.97197,1.521,0,1.286,0.634
2012/12/11 6:00,44142.29016,1.221,0,1.288,0.366
2012/12/11 7:00,44974.27345,1.277,0,1.29,0.138
2012/12/11 8:00,43010.07904,3.563,0,1.286,0.196
2012/12/11 9:00,41249.71399,6.531,0,1.275,0.392
2012/12/11 10:00,39602.55492,8.762,0,1.267,0.547
2012/12/11 11:00,37883.80096,10.373,0,1.26,0.644
2012/12/11 12:00,36332.95402,11.635,0,1.254,0.706
2012/12/11 13:00,35169.8426,12.434,0,1.248,0.676
2012/12/11 14:00,34254.01624,12.811,0,1.245,0.371
2012/12/11 15:00,33868.3323,12.712,0,1.243,0.273
2012/12/11 16:00,34536.52518,11.549,0,1.243,0.252
2012/12/11 17:00,37742.11494,8.486,0,1.245,0.252
2012/12/11 18:00,41020.11129,7.461,0,1.247,0.239
2012/12/11 19:00,41735.67027,6.865,0.001,1.251,0.204
2012/12/11 20:00,42031.80198,6.236,0.001,1.256,0.125
2012/12/11 21:00,41093.77726,5.467,0.001,1.262,0.077
2012/12/11 22:00,38754.54739,4.654,0,1.267,0.031
2012/12/11 23:00,36459.07564,3.934,0,1.271,0
2012/12/12 0:00,35190.31054,3.398,0,1.274,0
2012/12/12 1:00,34843.07809,2.904,0,1.276,0
2012/12/12 2:00,35015.89653,2.421,0,1.278,0
2012/12/12 3:00,35628.47336,2.017,0,1.28,0
2012/12/12 4:00,37057.1868,1.648,0,1.282,0
2012/12/12 5:00,40213.10908,1.295,0,1.284,0
2012/12/12 6:00,44816.91788,1.012,0,1.287,0.007
2012/12/12 7:00,45364.99005,1.441,0,1.289,0.003
2012/12/12 8:00,42872.88266,4.456,0,1.287,0
2012/12/12 9:00,40459.4145,7.866,0,1.275,0
2012/12/12 10:00,38416.45005,11.176,0,1.262,0
2012/12/12 11:00,36508.77545,13.033,0,1.254,0
2012/12/12 12:00,34926.94183,14.5,0,1.247,0
2012/12/12 13:00,33790.92002,15.54,0,1.24,0
2012/12/12 14:00,32954.71974,15.954,0,1.236,0
2012/12/12 15:00,32559.24547,15.676,0,1.235,0
2012/12/12 16:00,33008.19057,14.143,0,1.235,0
2012/12/12 17:00,35749.6189,11.298,0,1.237,0
2012/12/12 18:00,39017.67915,9.713,0,1.24,0
2012/12/12 19:00,39534.41073,8.283,0,1.244,0
2012/12/12 20:00,39691.70648,7.092,0,1.248,0
2012/12/12 21:00,38891.81878,6.181,0,1.252,0
2012/12/12 22:00,36595.20835,5.43,0,1.256,0
2012/12/12 23:00,34272.11478,4.879,0,1.26,0
2012/12/13 0:00,32917.31879,4.42,0,1.262,0
2012/12/13 1:00,32414.65833,3.922,0,1.265,0
2012/12/13 2:00,32418.8577,3.44,0,1.267,0
2012/12/13 3:00,32893.07988,3.07,0,1.269,0
2012/12/13 4:00,34178.07542,2.721,0,1.272,0
2012/12/13 5:00,37087.27093,2.395,0,1.275,0
2012/12/13 6:00,41586.96172,2.158,0,1.277,0
2012/12/13 7:00,42276.01566,2.646,0,1.279,0
2012/12/13 8:00,40137.01588,6.195,0,1.277,0
2012/12/13 9:00,38272.72848,9.399,0,1.267,0
2012/12/13 10:00,36710.6906,13.264,0,1.251,0.022
2012/12/13 11:00,35152.55268,15.537,0,1.242,0.08
2012/12/13 12:00,33871.14593,17.028,0,1.235,0.002
2012/12/13 13:00,33086.08545,17.981,0,1.229,0
2012/12/13 14:00,32491.00018,18.143,0,1.226,0
2012/12/13 15:00,32208.6905,17.569,0,1.226,0
2012/12/13 16:00,32654.91753,15.356,0,1.228,0
2012/12/13 17:00,35106.48674,11.109,0,1.232,0
2012/12/13 18:00,37250.60197,9.853,0,1.237,0.221
2012/12/13 19:00,37246.07447,9.719,0,1.241,0.737
2012/12/13 20:00,36957.03194,9.738,0,1.243,0.357
2012/12/13 21:00,35716.50884,9.268,0,1.245,0.24
2012/12/13 22:00,33114.2095,9.022,0,1.245,0.304
2012/12/13 23:00,30384.21927,9.058,0,1.244,0.674
2012/12/14 0:00,28551.45034,9.454,0,1.242,0.466
2012/12/14 1:00,27540.28411,9.797,0,1.241,0.367
2012/12/14 2:00,27055.39867,10.106,0,1.239,0.634
2012/12/14 3:00,26947.07747,10.402,0.001,1.237,0.833
2012/12/14 4:00,27614.2073,10.767,0.002,1.236,0.886
2012/12/14 5:00,29761.2975,11.13,0.016,1.235,0.927
2012/12/14 6:00,33436.72699,11.691,0.02,1.235,0.939
2012/12/14 7:00,34481.50581,12.245,0.015,1.234,0.965
2012/12/14 8:00,34091.97198,13.756,0.015,1.233,0.973
2012/12/14 9:00,34241.67504,14.742,0.007,1.231,0.971
2012/12/14 10:00,34261.21293,15.808,0.001,1.226,0.961
2012/12/14 11:00,34051.58968,17.164,0,1.219,0.947
2012/12/14 12:00,33725.13839,18.436,0,1.212,0.916
2012/12/14 13:00,33664.72533,19.876,0,1.204,0.87
2012/12/14 14:00,33198.27947,20.639,0,1.198,0.858
2012/12/14 15:00,33004.2388,20.873,0,1.195,0.863
2012/12/14 16:00,33402.72901,20.165,0.001,1.195,0.913
2012/12/14 17:00,35183.74779,18.774,0.001,1.197,0.882
2012/12/14 18:00,36023.09208,18.211,0.001,1.2,0.872
2012/12/14 19:00,35138.53385,18.079,0,1.2,0.879
2012/12/14 20:00,34354.55456,18.036,0.001,1.2,0.887
2012/12/14 21:00,33288.03175,18.032,0.001,1.199,0.829
2012/12/14 22:00,31486.88508,18.308,0.002,1.197,0.838
2012/12/14 23:00,29238.87512,18.584,0.002,1.196,0.958
2012/12/15 0:00,27323.37287,18.779,0.001,1.194,0.962
2012/12/15 1:00,26073.14215,18.87,0.002,1.194,0.818
2012/12/15 2:00,25298.8656,18.671,0.002,1.193,0.662
2012/12/15 3:00,24979.58845,18.649,0.002,1.192,0.505
2012/12/15 4:00,25010.68104,18.592,0.002,1.191,0.588
2012/12/15 5:00,25726.91064,18.759,0.002,1.191,0.798
2012/12/15 6:00,27064.46383,19.019,0.016,1.191,0.855
2012/12/15 7:00,28347.77593,19.175,0.021,1.191,0.624
2012/12/15 8:00,29813.93817,20.684,0.025,1.19,0.77
2012/12/15 9:00,31096.67716,22.043,0.023,1.186,0.917
2012/12/15 10:00,31718.5499,23.424,0.018,1.182,0.68
2012/12/15 11:00,31908.45122,25.02,0.028,1.176,0.255
2012/12/15 12:00,31783.90122,26.303,0.04,1.171,0.167
2012/12/15 13:00,31551.44616,26.79,0.048,1.167,0.581
2012/12/15 14:00,31319.93976,26.57,0.053,1.166,0.922
2012/12/15 15:00,31157.77148,25.323,0.048,1.167,0.957
2012/12/15 16:00,31232.57258,23.595,0.05,1.171,0.934
2012/12/15 17:00,33097.26357,22.004,0.047,1.176,0.775
2012/12/15 18:00,34539.59529,21.272,0.048,1.18,0.718
2012/12/15 19:00,34067.84703,20.835,0.042,1.183,0.596
2012/12/15 20:00,33521.96737,20.564,0.037,1.184,0.933
2012/12/15 21:00,32721.7871,20.534,0.037,1.185,0.937
2012/12/15 22:00,31229.56091,20.335,0.04,1.184,0.909
2012/12/15 23:00,29213.43585,20.192,0.037,1.184,0.944
2012/12/16 0:00,27331.14665,20.096,0.036,1.184,0.939
2012/12/16 1:00,26114.49728,20.197,0.048,1.184,0.903
2012/12/16 2:00,25354.69045,20.296,0.071,1.183,0.798
2012/12/16 3:00,25018.46586,20.235,0.105,1.183,0.786
2012/12/16 4:00,24962.04772,20.275,0.164,1.184,0.84
2012/12/16 5:00,25366.65203,20.286,0.15,1.183,0.852
2012/12/16 6:00,26235.4807,20.249,2.851,1.184,0.876
2012/12/16 7:00,27216.45776,20.159,3.079,1.185,0.917
2012/12/16 8:00,28626.03133,20.446,3.003,1.185,0.873
2012/12/16 9:00,29849.34097,20.741,2.733,1.186,0.951
2012/12/16 10:00,30373.29294,21.389,3.089,1.184,0.975
2012/12/16 11:00,30522.99781,22.401,2.768,1.181,0.93
2012/12/16 12:00,30548.55511,23.404,2.131,1.176,0.478
2012/12/16 13:00,30450.63518,24.054,1.985,1.173,0.329
2012/12/16 14:00,30336.82779,23.848,2.053,1.172,0.485
2012/12/16 15:00,30292.39311,23.034,1.616,1.173,0.739
2012/12/16 16:00,30431.51912,21.642,1.123,1.176,0.891
2012/12/16 17:00,32403.98781,19.998,0.765,1.179,0.947
2012/12/16 18:00,34401.54121,19.231,0.484,1.184,0.968
2012/12/16 19:00,34561.99291,18.609,0.354,1.188,0.97
2012/12/16 20:00,34130.27883,17.998,0.164,1.192,0.965
2012/12/16 21:00,32963.09113,17.533,0.115,1.194,0.952
2012/12/16 22:00,30780.52309,17.048,0.09,1.196,0.946
2012/12/16 23:00,28240.3148,16.36,0.084,1.199,0.952
2012/12/17 0:00,26400.19911,15.688,0.083,1.201,0.962
2012/12/17 1:00,25479.26621,14.89,0.052,1.203,0.957
2012/12/17 2:00,25115.81202,14.048,0.032,1.206,0.946
2012/12/17 3:00,25272.53654,13.485,0.009,1.209,0.913
2012/12/17 4:00,26133.97499,12.891,0.001,1.212,0.779
2012/12/17 5:00,28596.00052,12.281,0,1.217,0.62
2012/12/17 6:00,32676.70782,11.468,0,1.222,0.325
2012/12/17 7:00,34227.11782,11.004,0,1.227,0.145
2012/12/17 8:00,33642.02362,12.576,0,1.229,0.063
2012/12/17 9:00,33492.82013,14.929,0,1.223,0.004
2012/12/17 10:00,33354.12363,17.821,0,1.213,0
2012/12/17 11:00,33120.18123,19.343,0,1.208,0
2012/12/17 12:00,32761.062,20.276,0,1.203,0
2012/12/17 13:00,32739.98043,20.745,0,1.2,0
2012/12/17 14:00,32633.3204,20.708,0,1.198,0
2012/12/17 15:00,32458.49516,20.066,0,1.198,0
2012/12/17 16:00,32533.99477,17.807,0,1.2,0
2012/12/17 17:00,34026.64565,14.043,0,1.203,0
2012/12/17 18:00,36456.64175,13.813,0,1.206,0
2012/12/17 19:00,36415.77745,14.507,0,1.208,0
2012/12/17 20:00,36071.52002,14.95,0,1.21,0
2012/12/17 21:00,34963.26125,14.32,0,1.212,0
2012/12/17 22:00,32489.87241,12.687,0,1.215,0
2012/12/17 23:00,29910.58704,10.821,0,1.217,0
2012/12/18 0:00,28217.06886,9.691,0,1.22,0
2012/12/18 1:00,27499.66601,9.136,0.002,1.222,0
2012/12/18 2:00,27205.15564,8.9,0.002,1.224,0
2012/12/18 3:00,27459.87346,8.734,0.002,1.224,0
2012/12/18 4:00,28412.71867,8.606,0,1.224,0
2012/12/18 5:00,31103.44136,8.489,0,1.224,0
2012/12/18 6:00,35458.55924,8.393,0,1.225,0
2012/12/18 7:00,36561.87514,8.88,0,1.226,0.002
2012/12/18 8:00,35208.43979,13.162,0,1.224,0
2012/12/18 9:00,34228.52403,16.087,0,1.217,0
2012/12/18 10:00,33554.01452,19.721,0,1.203,0
2012/12/18 11:00,33144.73359,22.619,0,1.191,0
2012/12/18 12:00,32896.74856,24.178,0,1.183,0
2012/12/18 13:00,33105.04411,24.895,0,1.179,0
2012/12/18 14:00,33345.34731,24.926,0,1.177,0
2012/12/18 15:00,33465.21808,24.186,0,1.177,0
2012/12/18 16:00,33553.80801,21.824,0,1.179,0
2012/12/18 17:00,34567.65808,18.131,0,1.185,0
2012/12/18 18:00,36469.24997,17.132,0,1.191,0
2012/12/18 19:00,36225.24142,16.373,0,1.196,0
2012/12/18 20:00,35606.68747,15.765,0,1.198,0
2012/12/18 21:00,34253.77701,15.359,0,1.199,0.015
2012/12/18 22:00,31835.62473,15.242,0,1.199,0.372
2012/12/18 23:00,28953.94488,15.535,0,1.198,0.672
2012/12/19 0:00,26860.53541,16.102,0,1.196,0.458
2012/12/19 1:00,25829.8745,16.967,0,1.195,0.256
2012/12/19 2:00,25323.35887,17.781,0,1.193,0.283
2012/12/19 3:00,25292.86029,18.413,0,1.191,0.323
2012/12/19 4:00,25864.41278,18.736,0,1.189,0.467
2012/12/19 5:00,27813.28669,18.921,0,1.188,0.698
2012/12/19 6:00,31472.47133,19.247,0.019,1.187,0.767
2012/12/19 7:00,32707.37013,19.604,0.03,1.187,0.674
2012/12/19 8:00,32660.10172,20.709,0.038,1.185,0.479
2012/12/19 9:00,33500.69126,22.159,0.043,1.182,0.317
2012/12/19 10:00,34317.65452,23.748,0.073,1.177,0.359
2012/12/19 11:00,34894.85131,24.919,0.093,1.173,0.611
2012/12/19 12:00,35176.86747,25.373,0.125,1.169,0.812
2012/12/19 13:00,35716.47254,25.499,0.115,1.167,0.671
2012/12/19 14:00,35962.96926,25.226,0.078,1.166,0.599
2012/12/19 15:00,36036.42665,24.474,0.055,1.167,0.651
2012/12/19 16:00,36034.38258,23.294,0.038,1.169,0.772
2012/12/19 17:00,37457.5497,22.033,0.042,1.173,0.838
2012/12/19 18:00,39208.5213,21.372,0.053,1.176,0.861
2012/12/19 19:00,38786.41276,21,0.054,1.177,0.838
2012/12/19 20:00,38082.29486,20.93,0.06,1.178,0.684
2012/12/19 21:00,36426.23733,20.807,0.071,1.178,0.751
2012/12/19 22:00,33549.99074,20.59,0.084,1.179,0.87
2012/12/19 23:00,30367.95615,20.436,0.117,1.179,0.72
2012/12/20 0:00,27998.35857,20.292,0.32,1.181,0.334
2012/12/20 1:00,26884.0242,20.482,0.704,1.182,0.602
2012/12/20 2:00,26207.50105,18.937,0.739,1.192,0.567
2012/12/20 3:00,26072.90389,15.56,0.223,1.213,0.058
2012/12/20 4:00,27029.12375,12.793,0.005,1.23,0.001
2012/12/20 5:00,29638.08954,10.764,0,1.243,0
2012/12/20 6:00,34169.34684,8.825,0,1.255,0
2012/12/20 7:00,36321.74608,7.726,0,1.262,0
2012/12/20 8:00,36246.57324,8.242,0,1.265,0
2012/12/20 9:00,36346.76518,9.396,0,1.264,0
2012/12/20 10:00,36237.38825,10.728,0,1.26,0
2012/12/20 11:00,35664.14559,11.993,0,1.256,0
2012/12/20 12:00,34840.70175,12.927,0,1.252,0
2012/12/20 13:00,34291.20019,13.377,0,1.249,0
2012/12/20 14:00,33702.01776,13.375,0,1.248,0.037
2012/12/20 15:00,33476.32555,12.936,0,1.249,0.409
2012/12/20 16:00,33996.61618,11.944,0,1.251,0.822
2012/12/20 17:00,36586.40231,10.538,0,1.254,0.807
2012/12/20 18:00,39640.5555,9.434,0,1.259,0.671
2012/12/20 19:00,40239.5511,7.836,0,1.263,0.253
2012/12/20 20:00,40506.34559,6.023,0,1.268,0.148
2012/12/20 21:00,40176.43389,4.957,0,1.272,0.03
2012/12/20 22:00,38462.70448,4.16,0,1.276,0
2012/12/20 23:00,36499.02983,3.395,0,1.279,0
2012/12/21 0:00,35065.62163,2.694,0,1.282,0
2012/12/21 1:00,34534.49689,2.149,0.054,1.284,0
2012/12/21 2:00,34556.49113,1.692,0.054,1.286,0
2012/12/21 3:00,35058.56131,1.288,0.054,1.288,0.005
